"FDT_STA_ID","STA_LV3_CODE","STA_LV1_CODE","STA_REC_CODE","Deq_Region","STA_DESC","FDT_SSC_CODE","FDT_SPG_CODE","STA_LV2_CODE","Latitude","Longitude","Majorbasincode","Majorbasinname","Basin","Subbasin","Huc6_Huc_8","Huc6_Huc_8_Name","Huc6_Name","Huc6_Huc_12","Huc6_Huc_12_Name","Huc6_Vahu5","Huc6_Vahu6","STA_CBP_NAME"
"4ARBC005.44","AWTSHD","STREAM","WCRO","Blue Ridge","RT. 40 BRIDGE SW OF ENDICOTT",2,"AW","AMBNT",36.88388889,-80.14972222,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER DAN",3010103,"Upper Dan","Otter Creek-Rennet Bag Creek",30101030604,"Rennet Bag Creek-Otter Creek","RD-D","RD18",NA
"4ARBC005.93","BIOMON","STREAM","WCRO","Blue Ridge","Along Rt. 793 (Runnett Bag Rd)",2,"RB","AMBNT",36.89013055,-80.15003056,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER DAN",3010103,"Upper Dan","Otter Creek-Rennet Bag Creek",30101030604,"Rennet Bag Creek-Otter Creek","RD-D","RD18",NA
"4ARCC006.89","BIOMON","STREAM","WCRO","Blue Ridge","DOWNSTREAM OF RT. 678, PATRICK CO.",2,"RB","AMBNT",36.81066389,-80.30475555,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER DAN",3010103,"Upper Dan","Rock Castle Creek-Smith River",30101030601,"Smith River-Rock Castle Creek","RD-D","RD15",NA
"4ARCC008.86","BIOMON","STREAM","WCRO","Blue Ridge","Near Twelve O'clock Knob",2,"RB","AMBNT",36.80552778,-80.33482778,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER DAN",3010103,"Upper Dan","Rock Castle Creek-Smith River",30101030601,"Smith River-Rock Castle Creek","RD-D","RD15",NA
"4AREE000.80","AWTSHD","STREAM","WCRO","Blue Ridge","ROUTE 57 BRIDGE - HENRY COUNTY",2,"QA","AMBNT",36.72944445,-79.93722222,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER DAN",3010103,"Upper Dan","Little Reed Creek-Reed Creek",30101030703,"Reed Creek-Little Reed Creek","RD-E","RD23",NA
"4ARNF002.97","AWTSHD","STREAM","WCRO","Blue Ridge","ROUTE 603 BRIDGE",2,"AW","AMBNT",37.2325,-80.25416667,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Bradshaw Creek-North Fork Roanoke River",30101010203,"North Fork Roanoke River-Bradshaw Creek","RU-B","RU08",NA
"4ARNF013.66","ATRND","STREAM","WCRO","Blue Ridge","ROUTE 603 BRIDGE NEAR ELLETT - MONTGOMER",2,"TR","AMBNT",37.18638889,-80.3525,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Wilson Creek-North Fork Roanoke River",30101010202,"North Fork Roanoke River-Wilson Creek","RU-B","RU07",NA
"4ARNF015.22","APROB","STREAM","WCRO","Blue Ridge","Upstr of Wilson Cr, dnstr of RR Crossing",2,"RB","AMBNT",37.18763055,-80.35211667,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Dry Run-North Fork Roanoke River",30101010201,"North Fork Roanoke River-Dry Run","RU-B","RU06","VAW05547-319"
"4ARNF016.80","AWTSHD","STREAM","WCRO","Blue Ridge","Rt. 712 Bridge",2,"AW","AMBNT",37.20471945,-80.35871945,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Dry Run-North Fork Roanoke River",30101010201,"North Fork Roanoke River-Dry Run","RU-B","RU06",NA
"4AROA000.00","AWTSHD","RESERV","PRO","Blue Ridge","LAKE GASTON, STA. #5 STATE LINE MECKLENB",2,"RL","AMBNT",36.55055556,-78.04972222,3,"South Atlantic-Gulf","Roanoke River Basin","ROANOKE RAPIDS",3010106,"Roanoke Rapids","Great Creek-Lake Gaston",30101060302,"Roanoke River/Lake Gaston-Great Creek","RL-F","RL18",NA
"4AROA004.54","AWTSHD","RESERV","PRO","Blue Ridge","LAKE GASTON, OFF POINT (MECKLENBURG COUN",2,"RL","AMBNT",36.54972222,-78.1175,3,"South Atlantic-Gulf","Roanoke River Basin","ROANOKE RAPIDS",3010106,"Roanoke Rapids","Great Creek-Lake Gaston",30101060302,"Roanoke River/Lake Gaston-Great Creek","RL-F","RL18",NA
"4AROA008.66","AWTSHD","RESERV","SCRO","Blue Ridge","LAKE GASTON, STA. 3 - RT. 85 BRIDGE",2,"RL","AMBNT",36.58833333,-78.16277778,3,"South Atlantic-Gulf","Roanoke River Basin","ROANOKE RAPIDS",3010106,"Roanoke Rapids","Flat Creek-Lake Gaston",30101060203,"Lake Gaston-Flat Creek","RL-E","RL14",NA
"4AROA012.08","ATRND","RESERV","SCRO","Blue Ridge","GASTON RESERVOIR, ROUTE 1 BRIDGE",2,"TR","AMBNT",36.60638889,-78.20944444,3,"South Atlantic-Gulf","Roanoke River Basin","ROANOKE RAPIDS",3010106,"Roanoke Rapids","Cotton Creek-Lake Gaston",30101060201,"Lake Gaston-Cotton Creek","RL-E","RL12",NA
"4AROA018.04","ATRND","STREAM",NA,"Blue Ridge","DS OF KERR DAM @ BOAT RAMP (old gauge)",2,"TR","AMBNT",36.60321111,-78.29756944,3,"South Atlantic-Gulf","Roanoke River Basin","ROANOKE RAPIDS",3010106,"Roanoke Rapids","Cotton Creek-Lake Gaston",30101060201,"Lake Gaston-Cotton Creek","RL-E","RL12",NA
"4AROA018.36","AWTSHD","RESERV","SCRO","Blue Ridge","BUOY 1 - JOHN H. KERR RESERVOIR",2,"RL","AMBNT",36.59416667,-78.30111111,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Eastland Creek-John H Kerr Reservoir",30101021004,"Roanoke River/John H Kerr Reservoir-Eastland Creek","RL-C","RL09",NA
"4AROA022.52","AWTSHD","RESERV","SCRO","Blue Ridge","STA B-4, BUOY 4 - KERR RESERVOIR-MECKLEN",2,"RL","AMBNT",36.56916667,-78.34555556,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Eastland Creek-John H Kerr Reservoir",30101021004,"Roanoke River/John H Kerr Reservoir-Eastland Creek","RL-C","RL09",NA
"4AROA028.04","AWTSHD","RESERV","SCRO","Blue Ridge","STA #B-9 KERR RESERVOIR - BUOY 9 MECKLEN",2,"RL","AMBNT",36.59361111,-78.42611111,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Eastland Creek-John H Kerr Reservoir",30101021004,"Roanoke River/John H Kerr Reservoir-Eastland Creek","RL-C","RL09",NA
"4AROA032.42","AWTSHD","RESERV","SCRO","Blue Ridge","STA #B-14 - BUOY 14 KERR RESERVOIR MECKL",2,"RL","AMBNT",36.57666667,-78.48611111,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Panhandle Creek-John H Kerr Reservoir",30101020903,"Roanoke River/John H Kerr Reservoir-Panhandle Creek","RL-B","RL06",NA
"4AROA038.49","AWTSHD","RESERV","SCRO","Blue Ridge","STA # 20 KR - RT. 49/58/15 BRIDGE - KERR",2,"RL","AMBNT",36.63025,-78.54944445,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Sandy Creek-John H Kerr Reservoir",30101020704,"Roanoke River/John H Kerr Reservoir-Sandy Creek","RU-V","RU94",NA
"4AROA043.14","AWTSHD","RESERV","SCRO","Blue Ridge","STA #B-24 - BUOY 24 KERR RESERVOIR MECKL",2,"RL","AMBNT",36.66694444,-78.61416667,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Sandy Creek-John H Kerr Reservoir",30101020704,"Roanoke River/John H Kerr Reservoir-Sandy Creek","RU-V","RU94",NA
"4AROA059.12","ATRND","STREAM","SCRO","Blue Ridge","ROUTE 360 BRIDGE, EAST OF CLOVER",2,"TR","AMBNT",36.82777778,-78.68722222,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Sandy Creek-Roanoke River",30101020601,"Roanoke River-John H Kerr Reservoir-Buffalo Creek","RU-U","RU87","2066000"
"4AROA067.91","ATRND","STREAM","SCRO","Blue Ridge","RT.746 BRIDGE (WATKINS BRIDGE) NEAR RAND",2,"TR","AMBNT",36.91527778,-78.74055556,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Hunting Creek-Roanoke River",30101020405,"Roanoke River-Hunting Creek","RU-S","RU80",NA
"4AROA076.57","APROB","STREAM","SCRO","Blue Ridge","Roanoke R just DS of Cub Ck confluence",2,"RB","AMBNT",37.00338889,-78.75938889,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Hunting Creek-Roanoke River",30101020405,"Roanoke River-Hunting Creek","RU-S","RU80",NA
"4AROA097.46","ATRND","STREAM","SCRO","Blue Ridge","ROANOKE R @ BROOKNEAL boat ramp",2,"TR","AMBNT",37.04027778,-78.95138889,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Whipping Creek-Roanoke River",30101020105,"Roanoke River-Whipping Creek","RU-P","RU64","2062500"
"4AROA108.09","AWTSHD","STREAM","SCRO","Blue Ridge","RT. 761 BRIDGE - MAIN CHANNEL OF ROANOKE",2,"AW","AMBNT",37.07638889,-79.1,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Buffalo Creek-Roanoke River",30101020104,"Roanoke River-Buffalo Creek","RU-P","RU63",NA
"4AROA118.49","APROB","STREAM","SCRO","Blue Ridge","Roanoke R between Perrows and Taber",2,"FP","AMBNT",37.09247222,-79.20158333,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Beechtree Creek-Roanoke River",30101020101,"Roanoke River-Beechtree Creek","RU-P","RU60",NA
"4AROA124.59","SSTUDY","STREAM","SCRO","Blue Ridge","ROUTE 640 BRIDGE - CAMPBELL COUNTY",2,"AW","AMBNT",37.11931667,-79.24221389,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010102,"Middle Roanoke","Beechtree Creek-Roanoke River",30101020101,"Roanoke River-Beechtree Creek","RU-P","RU60",NA
"4AROA129.55","ATRND","STREAM","SCRO","Blue Ridge","BUS RTE 29 BRIDGE, AT GAGE",2,"TR","AMBNT",37.105,-79.29555556,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Reed Creek-Roanoke River",30101011305,"Roanoke River-Reed Creek","RU-M","RU48",NA
"4AROA131.55","SSTUDY","STREAM","SCRO","Blue Ridge","ROUTE 29 BRIDGE BYPASS, ALTAVISTA",2,"AW","AMBNT",37.12138889,-79.32333333,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Bishop Creek-Roanoke River",30101011303,"Roanoke River-Bishop Creek","RU-M","RU46",NA
"4AROA140.66","AWTSHD","RESERV","SCRO","Blue Ridge","LEESVILLE  LK #1A-TOP #1B-MIDDLE #1C-BOT",2,"RL","AMBNT",37.09166667,-79.40416667,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Old Womans Creek-Leesville Lake",30101011302,"Roanoke River/Leesville Lake-Old Womans Creek","RU-M","RU38",NA
"4AROA145.34","AWTSHD","RESERV","SCRO","Blue Ridge","LEESVILLE LK #2A-RMP BEDFORD/CAMPBELL CO",2,"RL","AMBNT",37.05638889,-79.44638889,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Old Womans Creek-Leesville Lake",30101011302,"Roanoke River/Leesville Lake-Old Womans Creek","RU-M","RU38",NA
"4AROA153.59","AWTSHD","RESERV","SCRO","Blue Ridge","LEESVILLE LAKE #3A-TOP-CONFLUENCE W/ PIG",2,"RL","AMBNT",37.00972222,-79.47666667,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Old Womans Creek-Leesville Lake",30101011302,"Roanoke River/Leesville Lake-Old Womans Creek","RU-M","RU38",NA
"4AROA158.22","ATRND","RESERV","WCRO","Blue Ridge","SMITH MTN LK #5A-TOP DAM #5B-MID DAM #5C",2,"RL","AMBNT",37.04166667,-79.53611111,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Craddock Creek-Smith Mountain Lake",30101010705,"Roanoke River/Smith Mountain Lake-Craddock Creek","RU-G","RU27",NA
"4AROA163.76","ATRND","RESERV","WCRO","Blue Ridge","SMITH MTN LK 6A-TOP,6B-MID,6C-BOT CONF B",2,"RL","AMBNT",37.04166667,-79.58333333,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Craddock Creek-Smith Mountain Lake",30101010705,"Roanoke River/Smith Mountain Lake-Craddock Creek","RU-G","RU27",NA
"4AROA167.34","ATRND","RESERV","WCRO","Blue Ridge","BUOY 12",2,"RL","AMBNT",37.06805556,-79.60555556,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Bettys Creek-Smith Mountain Lake",30101010704,"Roanoke River/Smith Mountain Lake-Bettys Creek","RU-G","RU19",NA
"4AROA175.63","ATRND","RESERV","WCRO","Blue Ridge","SMITH MTN. LAKE, HALES FORD",2,"RL","AMBNT",37.14555556,-79.66694444,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Stony Creek-Smith Mountain Lake",30101010703,"Roanoke River/Smith Mountain Lake-Stony Creek","RU-G","RU18",NA
"4AROA180.21","ATRND","RESERV","WCRO","Blue Ridge","STATION 12 CONFLUENCE WITH INDIAN CRK",2,"RL","AMBNT",37.14861111,-79.70222222,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Stony Creek-Smith Mountain Lake",30101010703,"Roanoke River/Smith Mountain Lake-Stony Creek","RU-G","RU18",NA
"4AROA183.64","ATRND","RESERV","WCRO","Blue Ridge","SMITH MTN LK 3A-TOP,3B-MID,3C-BOT CONF B",2,"RL","AMBNT",37.19111111,-79.72083333,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Stony Creek-Smith Mountain Lake",30101010703,"Roanoke River/Smith Mountain Lake-Stony Creek","RU-G","RU18",NA
"4AROA192.55","ATRND","RESERV","WCRO","Blue Ridge","SMITH MTN. LAKE, HARDYS FORD",2,"TR","AMBNT",37.22,-79.79888889,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Lynville Creek-Smith Mountain Lake",30101010701,"Roanoke River/Smith Mountain Lake-Lynville Creek","RU-G","RU16",NA
"4AROA192.94","ATRND","RESERV","WCRO","Blue Ridge","SMITH MTN LAKE #2A-TOP-HARDYS FORD #2C-B",2,"RL","AMBNT",37.21583333,-79.80333333,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Lynville Creek-Smith Mountain Lake",30101010701,"Roanoke River/Smith Mountain Lake-Lynville Creek","RU-G","RU16",NA
"4AROA196.05","ATRND","RESERV","WCRO","Blue Ridge","SMITH MTN. LAKE, MCVEIGH FORD",2,"RL","AMBNT",37.21611111,-79.83861111,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Lynville Creek-Smith Mountain Lake",30101010701,"Roanoke River/Smith Mountain Lake-Lynville Creek","RU-G","RU16",NA
"4AROA198.08","BIOMON","STREAM","WCRO","Blue Ridge","Explore Park near Shenandoah Pavilion",2,"RB","AMBNT",37.23875,-79.84525,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Peters Creek-Roanoke River",30101010404,"Roanoke River-Peters Creek","RU-D","RU14",NA
"4AROA199.20","ATRND","STREAM","WCRO","Blue Ridge","BLUE RIDGE PARKWAY BR. BELOW ROANOKE",2,"TR","AMBNT",37.25472222,-79.87055556,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Peters Creek-Roanoke River",30101010404,"Roanoke River-Peters Creek","RU-D","RU14",NA
"4AROA202.20","ATRND","STREAM","WCRO","Blue Ridge","13TH. ST. BRIDGE ABOVE ROANOKE STP",2,"TR","AMBNT",37.26444444,-79.91527778,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Peters Creek-Roanoke River",30101010404,"Roanoke River-Peters Creek","RU-D","RU14","2055000"
"4AROA206.95","BIOMON","STREAM","SCRO","Blue Ridge","Wasena Park",2,"RB","AMBNT",37.26888889,-79.9625,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Peters Creek-Roanoke River",30101010404,"Roanoke River-Peters Creek","RU-D","RU14",NA
"4AROA212.17","SSTUDY","STREAM","WCRO","Blue Ridge","ROUTE 11 BRIDGE BELOW EATON, INC.",2,"RB","AMBNT",37.27166667,-80.03916667,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Sawmill Hallow-Roanoke River",30101010301,"Roanoke River-Sawmill Hallow","RU-C","RU09",NA
"4AROA215.13","AWTSHD","STREAM","WCRO","Blue Ridge","Mill Lane Bridge, Salem, VA",2,"RB","AMBNT",37.28530278,-80.08229444,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Sawmill Hallow-Roanoke River",30101010301,"Roanoke River-Sawmill Hallow","RU-C","RU09",NA
"4AROA224.54","SSTUDY","STREAM","WCRO","Blue Ridge","ROUTE 639 BRIDGE NEAR DIXIE CAVERNS - RO",2,"RB","AMBNT",37.245,-80.175,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Sawmill Hallow-Roanoke River",30101010301,"Roanoke River-Sawmill Hallow","RU-C","RU09",NA
"4AROA227.42","ATRND","STREAM","WCRO","Blue Ridge","RT. 773 AT GAGING STA. IN LAFAYETTE",2,"TR","AMBNT",37.23694444,-80.20916667,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Sawmill Hallow-Roanoke River",30101010301,"Roanoke River-Sawmill Hallow","RU-C","RU09","2054500"
"4AROC006.93","APROB","STREAM","SCRO","Blue Ridge","Roanoke Cr app. 0.2 miles N of Saxe",2,"FP","AMBNT",36.94969444,-78.66288889,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Lipscomb Branch-Roanoke Creek",30101020506,"Roanoke Creek-Lipscomb Branch","RU-T","RU86",NA
"4ARSF000.88","AWTSHD","STREAM","WCRO","Blue Ridge","RT. 460/11 BRIDGE BELOW GREEN HILL, INC.",2,"AW","AMBNT",37.2275,-80.20361111,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Brake Branch-South Fork Roanoke River",30101010105,"South Fork Roanoke River-Brake Branch","RU-A","RU05",NA
"4ARSF014.02","AWTSHD","STREAM","WCRO","Blue Ridge","Persimmon Road Bridge",2,"AW","AMBNT",37.11671944,-80.26728056,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Purgatory Creek-South Fork Roanoke River",30101010103,"South Fork Roanoke River-Purgatory Creek","RU-A","RU03",NA
"4ARSL003.20","AWTSHD","STREAM","WCRO","Blue Ridge","Rt. 825 Bridge, Palmetto School Road",2,"AW","AMBNT",36.56583333,-80.17376944,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER DAN",3010103,"Upper Dan","Russell Creek",30101030402,"Russell Creek","RD-B","RD07",NA
"4ARUT000.45","BIOMON","STREAM","SCRO","Blue Ridge","Rutledge Cr @ Edmunds St, Danville",2,"FP","AMBNT",36.55644445,-79.41636111,3,"South Atlantic-Gulf","Roanoke River Basin","LOWER DAN",3010104,"Lower Dan","Pumpkin Creek-Dan River",30101040102,"Dan River-Pumpkin Creek","RD-I","RD39",NA
"4ARUT002.04","BIOMON","STREAM","SCRO","Blue Ridge","Rutledge Cr @ Elizabeth St, Danville",2,"RB","AMBNT",36.55733333,-79.41636111,3,"South Atlantic-Gulf","Roanoke River Basin","LOWER DAN",3010104,"Lower Dan","Pumpkin Creek-Dan River",30101040102,"Dan River-Pumpkin Creek","RD-I","RD39",NA
"4ASBA004.54","AWTSHD","STREAM","WCRO","Blue Ridge","Rt 806 Bridge",2,"AW","AMBNT",37.20566111,-79.61501111,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Stony Fork",30101011104,"Stony Fork","RU-K","RU42",NA
"4ASCE000.26","AWTSHD","STREAM","SCRO","Blue Ridge","SYCAMORE CR @RTE 924 BR",2,"AW","AMBNT",37.10611111,-79.30638889,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Little Sycamore Creek-Sycamore Creek",30101011304,"Sycamore Creek-Little Sycamore Creek","RU-M","RU47",NA
"4ASCE007.71","APROB","STREAM","SCRO","Blue Ridge","Sycamore Cr betwn Rt 638 and Rt 642",2,"FP","AMBNT",37.05819445,-79.32358333,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Little Sycamore Creek-Sycamore Creek",30101011304,"Sycamore Creek-Little Sycamore Creek","RU-M","RU47",NA
"4ASCR003.33","APROB","STREAM","SCRO","Blue Ridge","Sandy Creek- upstr of rt 724 pitts co",2,"RB","AMBNT",36.61722222,-79.42611111,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER DAN",3010103,"Upper Dan","Sandy Creek (West)-Dan River",30101031004,"Dan River-Sandy Creek (West)","RD-H","RD37",NA
"4ASCR007.06","AWTSHD","STREAM","SCRO","Blue Ridge","RT. 746 BRIDGE",2,"AW","AMBNT",36.63444444,-79.46222222,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER DAN",3010103,"Upper Dan","Sandy Creek (West)-Dan River",30101031004,"Dan River-Sandy Creek (West)","RD-H","RD37",NA
"4ASDA000.67","AWTSHD","STREAM","WCRO","Blue Ridge","Davis Mill Bridge",2,"TM","AMBNT",36.95846667,-79.91307222,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Turners Creek-Pigg River",30101010801,"Pigg River-Turners Creek","RU-H","RU29",NA
"4ASDA004.19","APROB","STREAM","WCRO","Blue Ridge","Rt. 619 Bridge",2,"PA","AMBNT",36.93776389,-79.93995,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Turners Creek-Pigg River",30101010801,"Pigg River-Turners Creek","RU-H","RU29",NA
"4ASDA004.94","APROB","STREAM","WCRO","Blue Ridge","Btw Rt. 607 and Rt. 619",2,"FP","AMBNT",36.931303,-79.9484,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Turners Creek-Pigg River",30101010801,"Pigg River-Turners Creek","RU-H","RU29","VARS11-128"
"4ASDE002.18","APROB","STREAM","SCRO","Blue Ridge","Sweden Fork just upstream of 707",2,"FP","AMBNT",36.76519445,-79.29608333,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Upper Sandy Creek",30101050301,"Upper Sandy Creek","RD-O","RD63",NA
"4ASDE004.07","BIOMON","STREAM","SCRO","Blue Ridge","ds of 718 and below conf w xtribs",2,"RB","AMBNT",36.76920556,-79.32063889,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Upper Sandy Creek",30101050301,"Upper Sandy Creek","RD-O","RD63",NA
"4ASEE003.16","AWTSHD","STREAM","WCRO","Blue Ridge","RT. 680 BRIDGE, NEAR PENICKS MILL",2,"TM","AMBNT",37.38145278,-79.60023333,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Stony Creek-Big Otter River",30101011401,"Big Otter River-Stony Creek","RU-N","RU49",NA
"4ASIT001.46","APROB","STREAM","WCRO","Blue Ridge","North of Blacksburg",2,"FP","AMBNT",37.3071,-80.319,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Dry Run-North Fork Roanoke River",30101010201,"North Fork Roanoke River-Dry Run","RU-B","RU06","VARS11-114"
"4ASKS002.80","AWTSHD","STREAM","SCRO","Blue Ridge","Stokes Cr @ Rt. 704",2,"AW","AMBNT",36.67722222,-78.91,3,"South Atlantic-Gulf","Roanoke River Basin","LOWER DAN",3010104,"Lower Dan","Stokes Creek-Lawsons Creek",30101040403,"Lawsons Creek-Stokes Creek","RD-L","RD50",NA
"4ASLC002.75","AWTSHD","STREAM","SCRO","Blue Ridge","RT. 655 BRIDGE, PITTSYLVANIA",2,"AW","AMBNT",36.59055556,-79.24388889,3,"South Atlantic-Gulf","Roanoke River Basin","LOWER DAN",3010104,"Lower Dan","Sandy Creek",30101040301,"Sandy Creek","RD-K","RD43",NA
"4ASMR016.09","AWTSHD","STREAM","WCRO","Blue Ridge","GAGE NEAR NETTLE RIDGE, RT 700 BRIDGE",2,"AW","AMBNT",36.57083333,-80.12972222,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER DAN",3010103,"Upper Dan","Crooked Creek-Lower South Mayo River",30101030404,"Lower South Mayo River-Crooked Creek","RD-B","RD09",NA
"4ASMR027.44","AWTSHD","STREAM","WCRO","Blue Ridge","RT 727 BRIDGE BELOW STUART MUN. & IND. D",2,"AW","AMBNT",36.62388889,-80.23361111,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER DAN",3010103,"Upper Dan","Poorhouse Creek-Upper South Mayo River",30101030401,"Upper South Mayo River-Poorhouse Creek","RD-B","RD06",NA
"4ASNA000.20","AWTSHD","STREAM","SCRO","Blue Ridge","RT. 832 BRIDGE",2,"IM","AMBNT",36.825,-79.0275,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Lower Sandy Creek",30101050302,"Lower Sandy Creek","RD-O","RD64",NA
