"ID305B_1","ID305B_2","ID305B_3","DEPTH","STATION_ID","REGION","STATION_TYPE_1","STATION_TYPE_2","STATION_TYPE_3","STATION_LAT","STATION_LON","WATERSHED_ID","VAHU6","TEMP_VIO","TEMP_SAMP","TEMP_STAT","DO_VIO","DO_SAMP","DO_STAT","PH_VIO","PH_SAMP","PH_STAT","ECOLI_VIO","ECOLI_SAMP","ECOLI_STAT","ENTER_SAMP","ENTER_VIO","ENTER_STAT","WAT_MET_VIO","WAT_MET_STAT","WAT_TOX_VIO","WAT_TOX_STAT","SED_MET_VIO","SED_MET_STAT","SED_TOX_VIO","SED_TOX_STAT","FISH_MET_VIO","FISH_MET_STAT","FISH_TOX_VIO","FISH_TOX_STAT","BENTHIC_STAT","NUT_TP_VIO","NUT_TP_SAMP","NUT_TP_STAT","NUT_CHLA_VIO","NUT_CHLA_SAMP","NUT_CHLA_STAT","COMMENTS"
"VAW-L18R_PGG02A00",,,"S","4APGG008.87","BRRO","A","TM","TR","36.94600278","-79.52433056","L18","RU37",0,35,"S",0,35,"S",0,35,"S",11,33,"Review",6,5,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,35,,,35,,"Not Analyzed by App"
"VAW-L18R_PGG02A00",,,"S","4APGG011.14","BRRO","FPM",,,"36.9326","-79.5383","L18","RU36",0,2,"S",0,2,"S",0,2,"S",1,1,"Review",1,1,"Review",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,2,,,2,,"Not Analyzed by App"
"VAW-L16R_PGG01A00","VAW-L16R_PGG02A00",,"S","4APGG030.62","BRRO","A","TM",,"36.93444444","-79.71777778","L16","RU32",0,23,"S",0,23,"S",0,23,"S",5,23,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,23,,,23,,"Not Analyzed by App"
"VAW-L14R_PGG02A00","VAW-L14R_PGG03A00","VAW-L14R_PGG04A00","S","4APGG052.73","BRRO","TM","TR",,"36.99666667","-79.86027778","L14","RU30",0,36,"S",0,36,"S",0,35,"S",17,36,"Review",6,6,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,36,,,36,,"Not Analyzed by App"
"VAW-L14R_PGG04A00","VAW-L14R_PGG05A02",,"S, B","4APGG063.32","BRRO","FPM",,,"36.9697","-79.9136","L14","RU29",0,5,"S",0,5,"S",0,5,"S",1,1,"Review",1,1,"Review",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-L14R_PGG04A00","VAW-L14R_PGG05A02",,"S","4APGG068.49","BRRO","A","TM",,"36.96194444","-79.96222222","L14","RU29",0,30,"S",0,30,"S",0,29,"S",18,30,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,30,,,30,,"Not Analyzed by App"
"VAW-L14R_PGG06B12","VAW-L14R_PGG06A02","VAW-L14R_PGG05B12","S","4APGG077.15","BRRO","TM","B",,"36.97767222","-80.05170278","L14","RU29",0,22,"S",0,22,"S",0,22,"S",12,17,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,19,,,19,,"Not Analyzed by App"
"VAW-L60R_PKP01A06",,,"S","4APKP002.46","BRRO","B",,,"36.55706111","-79.40601945","L60","RD39",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-L64R_PND01A18",,,"S","4APND000.56","BRRO","B",,,"36.69195833","-78.93198889","L64","RD49",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-L77R_POP01A14",,,"S","4APOP000.10","BRRO","FPM",,,"36.69019444","-78.52188889","L77","RU93",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,1,"Review",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,2,,,2,,"Not Analyzed by App"
"VAW-L62R_POW01A08",,,"S","4APOW000.69","BRRO","A",,,"36.61888889","-79.09138889","L62","RD46",0,12,"S",0,12,"S",0,12,"S",4,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L42R_PRS01A02",,,"S","4APRS008.76","BRRO","A",,,"36.54568333","-80.29521667","L42","RD05",0,12,"S",0,12,"S",0,12,"S",4,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L19R_RAB01A00",,,"S","4ARAB000.52","BRRO","B",,,"37.09944445","-79.28138889","L19","RU48",0,4,"S",0,4,"S",0,4,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-L19R_RAB01A00",,,"S","4ARAB003.64","BRRO","FPM",,,"37.057","-79.26838889","L19","RU48",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-L19R_RAB01A00",,,"S","4ARAB003.71","BRRO","B",,,"37.05586944","-79.26824722","L19","RU48",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-L64R_RAC01A04",,,"S","4ARAC000.92","BRRO","B",,,"36.70166667","-78.88638889","L64","RD51",0,4,"S",0,4,"S",0,4,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-L51R_RBC02A02","VAW-L51R_RBC01A00",,"S","4ARBC005.44","BRRO","A",,,"36.88388889","-80.14972222","L51","RD18",3,12,"Review",0,12,"S",0,12,"S",3,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L51R_RBC02A02",,,"S","4ARBC005.93","BRRO","RB",,,"36.89013055","-80.15003056","L51","RD18",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-L50R_RCC02A02",,,"S","4ARCC006.89","BRRO","B","A",,"36.81066389","-80.30475555","L50","RD15",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-L50R_RCC02A02",,,"S","4ARCC008.86","BRRO","B","SS",,"36.80552778","-80.33482778","L50","RD15",0,7,"S",0,7,"S",0,7,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-L53R_REE01A00",,,"S","4AREE000.80","BRRO","A",,,"36.72944445","-79.93722222","L53","RD23",0,12,"S",0,12,"S",0,12,"S",3,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L02R_RNF01A00","VAW-L02R_RNF01B14","VAW-L02R_RNF02A02","S","4ARNF002.97","BRRO","TM",,,"37.2325","-80.25416667","L02","RU08",0,12,"S",0,12,"S",0,12,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L02R_RNF03A02",,,"S","4ARNF013.66","BRRO","A","TM","TR","37.18638889","-80.3525","L02","RU07",0,36,"S",0,36,"S",0,35,"S",15,35,"Review",6,5,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,35,,,35,,"Not Analyzed by App"
"VAW-L02R_RNF04A02",,,"S","4ARNF015.22","BRRO","FPM","B",,"37.18763055","-80.35211667","L02","RU06",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-L02R_RNF04A02",,,"S","4ARNF016.80","BRRO","A",,,"37.20471945","-80.35871945","L02","RU06",0,24,"S",0,24,"S",0,24,"S",9,24,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,24,,,24,,"Not Analyzed by App"
"VAC-L78R_ROA06A98",,,"S","4AROA012.08","BRRO",,,,"36.60638889","-78.20944444","L78","RL12",0,37,"S",1,37,"S",0,37,"S",1,36,"S",6,1,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,36,,,36,,"Not Analyzed by App"
"VAW-L40R_ROA03A98","VAW-L40R_ROA04A98",,"S","4AROA059.12","BRRO","A","SS","TM,TR","36.82777778","-78.68722222","L40","RU87",0,36,"S",0,36,"S",0,36,"S",10,36,"Review",12,7,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,35,,,35,,"Not Analyzed by App"
"VAW-L38R_ROA02A98",,,"S","4AROA067.91","BRRO","A","C","TR,SS,TM","36.91527778","-78.74055556","L38","RU80",0,43,"S",0,43,"S",0,43,"S",8,42,"Review",13,5,"Review",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,42,,,42,,"Not Analyzed by App"
"VAW-L38R_ROA02A98",,,"S","4AROA076.57","BRRO","FPM",,,"37.00338889","-78.75938889","L38","RU80",0,1,"S",0,1,"S",0,1,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-L30R_ROA03A00","VAW-L30R_ROA04A00","VAW-L30R_ROA06A00","S","4AROA097.46","BRRO","A","B","TM,TR","37.04027778","-78.95138889","L30","RU64",0,36,"S",0,36,"S",0,36,"S",8,36,"Review",11,3,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,35,,,35,,"Not Analyzed by App"
"VAW-L30R_ROA06A00",,,"S","4AROA108.09","BRRO","A","C","TM","37.07638889","-79.1","L30","RU63",0,12,"S",0,12,"S",0,12,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L30R_ROA06A00",,,"S","4AROA118.49","BRRO","FPM",,,"37.09247222","-79.20158333","L30","RU60",0,1,"S",0,1,"S",0,1,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,1,,,1,,"Not Analyzed by App"
"VAW-L30R_ROA06A00",,,"S","4AROA124.59","BRRO","A","TM",,"37.11931667","-79.24221389","L30","RU60",0,12,"S",0,12,"S",0,12,"S",3,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L19R_ROA01A00","VAW-L19R_ROA03A00",,"S","4AROA129.55","BRRO","A","C","TR","37.105","-79.29555556","L19","RU48",0,36,"S",0,36,"S",0,36,"S",7,35,"Review",11,7,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,35,,,35,,"Not Analyzed by App"
"VAW-L19R_ROA03A00",,,"S","4AROA131.55","BRRO","A",,,"37.12138889","-79.32333333","L19","RU46",0,12,"S",0,12,"S",0,12,"S",0,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L07L_ROA05A14","VAW-L04R_ROA01A00",,"S, M, B","4AROA196.05","BRRO","A","C","L,TR","37.21611111","-79.83861111","L07","RU16",1,131,"S",0,131,"S",0,54,"S",9,39,"Review",3,2,"Review",,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,40,,,40,,"Not Analyzed by App"
"VAW-L04R_ROA01A00",,,"S","4AROA198.08","BRRO","B","TM",,"37.23875","-79.84525","L04","RU14",0,6,"S",0,6,"S",0,6,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,4,,,4,,"Not Analyzed by App"
"VAW-L04R_ROA01A00","VAW-L04R_ROA04A00","VAW-L04R_ROA03A00","S","4AROA199.20","BRRO","C","TM","TR","37.25472222","-79.87055556","L04","RU14",0,34,"S",0,33,"S",0,33,"S",10,34,"Review",4,3,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,34,,,34,,"Not Analyzed by App"
"VAW-L04R_ROA05A00","VAW-L04R_ROA06A00","VAW-L04R_ROA07A00","S","4AROA202.20","BRRO","A","B","C,TM,TR","37.26444444","-79.91527778","L04","RU14",0,42,"S",0,41,"S",0,41,"S",5,34,"Review",6,3,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,35,,,35,,"Not Analyzed by App"
"VAW-L04R_ROA07A00",,,"S","4AROA206.95","BRRO","B","SS",,"37.26888889","-79.9625","L04","RU14",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-L03R_ROA02A00","VAW-L04R_ROA08A02","VAW-L04R_ROA07A00","S","4AROA212.17","BRRO","A","B","TM","37.27166667","-80.03916667","L03","RU09",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-L03R_ROA03A00","VAW-L03R_ROA02A00","VAW-L03R_ROA01A00","S","4AROA215.13","BRRO","B","TM","SS","37.28530278","-80.08229444","L03","RU09",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-L03R_ROA06A00","VAW-L03R_ROA05A00","VAW-L03R_ROA04A00","S","4AROA224.54","BRRO","B","TM",,"37.245","-80.175","L03","RU09",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-L03R_ROA06A00","VAW-L03R_ROA05A00","VAW-L03R_ROA04A00","S","4AROA227.42","BRRO","TM","TR",,"37.23694444","-80.20916667","L03","RU09",4,36,"Review",0,36,"S",0,35,"S",8,36,"Review",6,4,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,35,,,35,,"Not Analyzed by App"
"VAW-L39R_ROC01A98",,,"S","4AROC006.93","BRRO","FPM",,,"36.94969444","-78.66288889","L39","RU86",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,0,"S",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,2,,,2,,"Not Analyzed by App"
"VAW-L01R_RSF03A00","VAW-L01R_RSF04A02",,"S","4ARSF014.02","BRRO","A",,,"37.11671944","-80.26728056","L01","RU03",1,12,"S",0,12,"S",0,12,"S",4,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,10,,,10,,"Not Analyzed by App"
"VAW-L43R_RSL01A12",,,"S","4ARSL003.20","BRRO","A",,,"36.56583333","-80.17376944","L43","RD07",0,13,"S",0,13,"S",0,13,"S",8,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L60R_RUT01A12",,,"S","4ARUT000.45","BRRO","FPM","B",,"36.55644445","-79.41636111","L60","RD39",0,4,"S",0,4,"S",0,4,"S",0,1,"S",1,1,"Review",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,2,,,2,,"Not Analyzed by App"
"VAW-L21R_SBA01A08","VAW-L21R_SBA02A08",,"S","4ASBA004.54","BRRO","A",,,"37.20566111","-79.61501111","L21","RU42",0,12,"S",0,12,"S",0,12,"S",9,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L19R_SCE01A00",,,"S","4ASCE000.26","BRRO","A","TM",,"37.10611111","-79.30638889","L19","RU47",0,12,"S",0,12,"S",0,12,"S",3,11,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,11,,,11,,"Not Analyzed by App"
"VAW-L19R_SCE01A00",,,"S","4ASCE007.71","BRRO","FPM",,,"37.05819445","-79.32358333","L19","RU47",0,2,"S",0,2,"S",0,2,"S",1,1,"Review",1,1,"Review",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,2,,,2,,"Not Analyzed by App"
"VAW-L59R_SCR01A02",,,"S","4ASCR003.33","BRRO","FPM",,,"36.61722222","-79.42611111","L59","RD37",0,5,"S",0,5,"S",0,5,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-L59R_SCR02A02",,,"S","4ASCR007.06","BRRO","A","TM",,"36.63444444","-79.46222222","L59","RD37",0,12,"S",0,12,"S",0,12,"S",3,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L14R_SDA01A00",,,"S","4ASDA000.67","BRRO","TM",,,"36.95846667","-79.91307222","L14","RU29",0,19,"S",0,19,"S",1,19,"S",8,19,"Review",1,1,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,19,,,19,,"Not Analyzed by App"
"VAW-L14R_SDA01A00",,,"S","4ASDA004.19","BRRO","PA",,,"36.93776389","-79.93995","L14","RU29",0,12,"S",0,12,"S",0,12,"S",5,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L14R_SDA01A00",,,"S","4ASDA004.94","BRRO","FPM",,,"36.931303","-79.9484","L14","RU29",0,2,"S",0,1,"S",0,2,"S",1,1,"Review",1,1,"Review",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-L70R_SDE01A12",,,"S","4ASDE002.18","BRRO","FPM",,,"36.76519445","-79.29608333","L70","RD63",0,3,"S",0,3,"S",0,3,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-L70R_SDE01A12",,,"S","4ASDE004.07","BRRO","B",,,"36.76920556","-79.32063889","L70","RD63",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-L23R_SEE01A00","VAW-L23R_SEE02A00",,"S","4ASEE003.16","BRRO","A","B","TM","37.38145278","-79.60023333","L23","RU49",0,30,"S",0,30,"S",0,30,"S",11,30,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,30,,,30,,"Not Analyzed by App"
"VAW-L02R_SIT02A16",,,"S","4ASIT001.46","BRRO","FPM",,,"37.3071","-80.319","L02","RU06",0,1,"S",0,1,"S",0,1,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,1,,,1,,"Not Analyzed by App"
"VAW-L64R_SKS01A08",,,"S","4ASKS002.80","BRRO","A",,,"36.67722222","-78.91","L64","RD50",0,11,"S",0,11,"S",0,11,"S",2,11,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,11,,,11,,"Not Analyzed by App"
"VAW-L62R_SLC01A04",,,"S","4ASLC002.75","BRRO","A",,,"36.59055556","-79.24388889","L62","RD43",0,12,"S",0,12,"S",0,12,"S",2,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L45R_SMR04A14",,,"S","4ASMR016.09","BRRO","A","TM",,"36.57083333","-80.12972222","L45","RD09",0,36,"S",0,36,"S",0,36,"S",8,36,"Review",6,4,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,36,,,36,,"Not Analyzed by App"
"VAW-L43R_SMR02A02","VAW-L43R_SMR03A02","VAW-L43R_SMR03B02","S","4ASMR027.44","BRRO","A",,,"36.62388889","-80.23361111","L43","RD06",0,12,"S",0,12,"S",0,12,"S",1,11,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L70R_SNA01A00",,,"S","4ASNA000.20","BRRO","A","TM",,"36.825","-79.0275","L70","RD64",0,18,"S",0,18,"S",0,18,"S",5,17,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,17,,,17,,"Not Analyzed by App"
"VAW-L69R_SNE01A00",,,"S","4ASNE005.30","BRRO","A","TM","B","36.92444445","-79.23138889","L69","RD59",0,12,"S",0,12,"S",0,12,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L43R_SNF02A04",,,"S","4ASNF007.64","BRRO","FPM","B",,"36.7114","-80.29406389","L43","RD06",0,4,"S",0,4,"S",0,4,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-L17R_SNW01A00",,,"S","4ASNW000.60","BRRO","TM",,,"36.92333333","-79.60361111","L17","RU35",0,37,"S",0,37,"S",0,37,"S",12,35,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,36,,,36,,"Not Analyzed by App"
"VAW-L44R_SOO01A00",,,"S","4ASOO002.56","BRRO","FPM","B",,"36.5836","-80.1128","L44","RD08",0,2,"S",0,2,"S",0,2,"S",1,1,"Review",1,1,"Review",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
